cliente_id,tienda_id,producto_id,fecha,sku_cliente,unidades,importe,archivo_origen
1,40,4,2025-06-06,7500462417833,3,49.72,sellout-heb.xlsx
1,40,5,2025-06-06,7500462860004,2,72.04,sellout-heb.xlsx
1,40,13,2025-06-06,7503028921317,2,99.8,sellout-heb.xlsx
1,41,11,2025-06-06,7503028921010,1,28.7,sellout-heb.xlsx
1,42,11,2025-06-06,7503028921010,1,28.7,sellout-heb.xlsx
1,42,13,2025-06-06,7503028921317,1,49.9,sellout-heb.xlsx
1,43,2,2025-06-06,7500462417819,1,16.57,sellout-heb.xlsx
1,43,4,2025-06-06,7500462417833,3,49.72,sellout-heb.xlsx
1,43,5,2025-06-06,7500462860004,3,108.06,sellout-heb.xlsx
1,43,8,2025-06-06,7500462860042,6,110.56,sellout-heb.xlsx
1,43,9,2025-06-06,7500462860066,1,18.43,sellout-heb.xlsx
1,43,10,2025-06-06,7503028921003,3,108.06,sellout-heb.xlsx
1,44,8,2025-06-06,7500462860042,1,18.43,sellout-heb.xlsx
1,45,4,2025-06-06,7500462417833,2,33.15,sellout-heb.xlsx
1,46,2,2025-06-06,7500462417819,2,33.15,sellout-heb.xlsx
1,46,3,2025-06-06,7500462417826,2,33.15,sellout-heb.xlsx
1,46,4,2025-06-06,7500462417833,5,82.87,sellout-heb.xlsx
1,46,10,2025-06-06,7503028921003,1,36.02,sellout-heb.xlsx
1,46,13,2025-06-06,7503028921317,2,99.8,sellout-heb.xlsx
1,47,5,2025-06-06,7500462860004,1,28.7,sellout-heb.xlsx
1,47,9,2025-06-06,7500462860066,4,73.7,sellout-heb.xlsx
1,47,10,2025-06-06,7503028921003,1,36.02,sellout-heb.xlsx
1,47,13,2025-06-06,7503028921317,2,99.8,sellout-heb.xlsx
1,48,2,2025-06-06,7500462417819,4,66.3,sellout-heb.xlsx
1,48,5,2025-06-06,7500462860004,2,57.41,sellout-heb.xlsx
1,48,8,2025-06-06,7500462860042,3,55.28,sellout-heb.xlsx
1,49,2,2025-06-06,7500462417819,1,16.57,sellout-heb.xlsx
1,49,4,2025-06-06,7500462417833,3,49.72,sellout-heb.xlsx
1,49,10,2025-06-06,7503028921003,1,36.02,sellout-heb.xlsx
1,49,11,2025-06-06,7503028921010,1,28.7,sellout-heb.xlsx
1,50,2,2025-06-06,7500462417819,1,16.57,sellout-heb.xlsx
1,50,10,2025-06-06,7503028921003,1,36.02,sellout-heb.xlsx
1,51,2,2025-06-06,7500462417819,1,16.57,sellout-heb.xlsx
1,51,8,2025-06-06,7500462860042,20,368.52,sellout-heb.xlsx
1,52,11,2025-06-06,7503028921010,1,36.02,sellout-heb.xlsx
1,53,2,2025-06-06,7500462417819,1,16.57,sellout-heb.xlsx
1,53,3,2025-06-06,7500462417826,3,49.72,sellout-heb.xlsx
1,54,2,2025-06-06,7500462417819,1,16.57,sellout-heb.xlsx
1,54,4,2025-06-06,7500462417833,2,33.15,sellout-heb.xlsx
1,54,13,2025-06-06,7503028921317,2,99.8,sellout-heb.xlsx
1,55,9,2025-06-06,7500462860066,2,36.85,sellout-heb.xlsx
1,56,4,2025-06-06,7500462417833,4,66.3,sellout-heb.xlsx
1,57,2,2025-06-06,7500462417819,3,49.72,sellout-heb.xlsx
1,57,5,2025-06-06,7500462860004,1,36.02,sellout-heb.xlsx
1,57,9,2025-06-06,7500462860066,1,18.43,sellout-heb.xlsx
1,57,11,2025-06-06,7503028921010,1,36.02,sellout-heb.xlsx
1,58,3,2025-06-06,7500462417826,3,49.72,sellout-heb.xlsx
1,58,5,2025-06-06,7500462860004,4,144.07,sellout-heb.xlsx
1,58,8,2025-06-06,7500462860042,2,36.85,sellout-heb.xlsx
1,58,11,2025-06-06,7503028921010,1,36.02,sellout-heb.xlsx
1,58,13,2025-06-06,7503028921317,1,49.9,sellout-heb.xlsx
1,59,8,2025-06-06,7500462860042,3,55.28,sellout-heb.xlsx
1,59,13,2025-06-06,7503028921317,3,149.7,sellout-heb.xlsx
1,60,9,2025-06-06,7500462860066,1,18.43,sellout-heb.xlsx
1,60,10,2025-06-06,7503028921003,1,36.02,sellout-heb.xlsx
1,61,4,2025-06-06,7500462417833,4,66.3,sellout-heb.xlsx
1,62,5,2025-06-06,7500462860004,1,28.7,sellout-heb.xlsx
1,62,8,2025-06-06,7500462860042,1,18.43,sellout-heb.xlsx
1,62,10,2025-06-06,7503028921003,2,72.04,sellout-heb.xlsx
1,63,2,2025-06-06,7500462417819,1,16.57,sellout-heb.xlsx
1,63,8,2025-06-06,7500462860042,5,92.13,sellout-heb.xlsx
1,63,9,2025-06-06,7500462860066,1,18.43,sellout-heb.xlsx
1,2,2,2025-06-07,7500462417819,3,49.72,sellout-heb.xlsx
1,2,3,2025-06-07,7500462417826,2,33.15,sellout-heb.xlsx
1,2,8,2025-06-07,7500462860042,1,18.43,sellout-heb.xlsx
1,3,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,3,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,3,10,2025-06-07,7503028921003,1,37.04,sellout-heb.xlsx
1,3,11,2025-06-07,7503028921010,1,37.04,sellout-heb.xlsx
1,4,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,4,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,5,3,2025-06-07,7500462417826,2,33.15,sellout-heb.xlsx
1,5,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,5,8,2025-06-07,7500462860042,1,18.43,sellout-heb.xlsx
1,6,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,7,2,2025-06-07,7500462417819,1,16.57,sellout-heb.xlsx
1,7,5,2025-06-07,7500462860004,2,72.04,sellout-heb.xlsx
1,7,8,2025-06-07,7500462860042,1,18.43,sellout-heb.xlsx
1,8,2,2025-06-07,7500462417819,1,16.57,sellout-heb.xlsx
1,8,5,2025-06-07,7500462860004,1,36.02,sellout-heb.xlsx
1,8,8,2025-06-07,7500462860042,3,55.28,sellout-heb.xlsx
1,8,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,9,2,2025-06-07,7500462417819,2,33.15,sellout-heb.xlsx
1,9,3,2025-06-07,7500462417826,3,49.72,sellout-heb.xlsx
1,9,4,2025-06-07,7500462417833,6,99.44,sellout-heb.xlsx
1,9,5,2025-06-07,7500462860004,3,86.11,sellout-heb.xlsx
1,9,8,2025-06-07,7500462860042,6,110.56,sellout-heb.xlsx
1,9,9,2025-06-07,7500462860066,1,18.43,sellout-heb.xlsx
1,9,10,2025-06-07,7503028921003,4,144.07,sellout-heb.xlsx
1,9,11,2025-06-07,7503028921010,2,57.41,sellout-heb.xlsx
1,9,13,2025-06-07,7503028921317,2,99.8,sellout-heb.xlsx
1,10,3,2025-06-07,7500462417826,2,33.15,sellout-heb.xlsx
1,10,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,10,8,2025-06-07,7500462860042,1,18.43,sellout-heb.xlsx
1,10,13,2025-06-07,7503028921317,2,99.8,sellout-heb.xlsx
1,11,5,2025-06-07,7500462860004,1,28.7,sellout-heb.xlsx
1,12,2,2025-06-07,7500462417819,1,16.57,sellout-heb.xlsx
1,12,5,2025-06-07,7500462860004,1,28.7,sellout-heb.xlsx
1,12,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,13,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,14,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,15,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,15,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,16,5,2025-06-07,7500462860004,2,72.04,sellout-heb.xlsx
1,17,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,17,11,2025-06-07,7503028921010,1,28.7,sellout-heb.xlsx
1,18,8,2025-06-07,7500462860042,6,110.56,sellout-heb.xlsx
1,19,2,2025-06-07,7500462417819,3,49.72,sellout-heb.xlsx
1,19,3,2025-06-07,7500462417826,2,33.15,sellout-heb.xlsx
1,19,4,2025-06-07,7500462417833,4,66.3,sellout-heb.xlsx
1,19,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,19,11,2025-06-07,7503028921010,1,36.02,sellout-heb.xlsx
1,19,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,20,2,2025-06-07,7500462417819,1,16.57,sellout-heb.xlsx
1,20,8,2025-06-07,7500462860042,1,18.43,sellout-heb.xlsx
1,20,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,21,2,2025-06-07,7500462417819,2,33.15,sellout-heb.xlsx
1,21,8,2025-06-07,7500462860042,4,73.7,sellout-heb.xlsx
1,22,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,22,5,2025-06-07,7500462860004,3,86.11,sellout-heb.xlsx
1,22,8,2025-06-07,7500462860042,2,36.85,sellout-heb.xlsx
1,22,11,2025-06-07,7503028921010,1,28.7,sellout-heb.xlsx
1,23,2,2025-06-07,7500462417819,3,49.72,sellout-heb.xlsx
1,23,4,2025-06-07,7500462417833,2,33.15,sellout-heb.xlsx
1,23,5,2025-06-07,7500462860004,2,57.41,sellout-heb.xlsx
1,23,9,2025-06-07,7500462860066,8,147.41,sellout-heb.xlsx
1,23,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,23,11,2025-06-07,7503028921010,2,57.41,sellout-heb.xlsx
1,24,5,2025-06-07,7500462860004,1,36.02,sellout-heb.xlsx
1,24,8,2025-06-07,7500462860042,3,55.28,sellout-heb.xlsx
1,24,10,2025-06-07,7503028921003,2,72.04,sellout-heb.xlsx
1,25,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,25,4,2025-06-07,7500462417833,2,33.15,sellout-heb.xlsx
1,25,5,2025-06-07,7500462860004,1,28.7,sellout-heb.xlsx
1,25,8,2025-06-07,7500462860042,8,147.41,sellout-heb.xlsx
1,25,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,25,11,2025-06-07,7503028921010,1,28.7,sellout-heb.xlsx
1,26,3,2025-06-07,7500462417826,3,49.72,sellout-heb.xlsx
1,26,4,2025-06-07,7500462417833,3,49.72,sellout-heb.xlsx
1,26,5,2025-06-07,7500462860004,1,28.7,sellout-heb.xlsx
1,26,8,2025-06-07,7500462860042,1,18.43,sellout-heb.xlsx
1,26,10,2025-06-07,7503028921003,2,72.04,sellout-heb.xlsx
1,26,13,2025-06-07,7503028921317,3,149.7,sellout-heb.xlsx
1,27,5,2025-06-07,7500462860004,5,143.52,sellout-heb.xlsx
1,27,8,2025-06-07,7500462860042,1,18.43,sellout-heb.xlsx
1,27,11,2025-06-07,7503028921010,5,143.52,sellout-heb.xlsx
1,28,4,2025-06-07,7500462417833,2,33.15,sellout-heb.xlsx
1,28,5,2025-06-07,7500462860004,1,36.02,sellout-heb.xlsx
1,28,8,2025-06-07,7500462860042,1,18.43,sellout-heb.xlsx
1,29,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,29,5,2025-06-07,7500462860004,1,28.7,sellout-heb.xlsx
1,29,13,2025-06-07,7503028921317,2,99.8,sellout-heb.xlsx
1,30,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,30,5,2025-06-07,7500462860004,1,28.7,sellout-heb.xlsx
1,30,13,2025-06-07,7503028921317,3,149.7,sellout-heb.xlsx
1,31,2,2025-06-07,7500462417819,1,16.57,sellout-heb.xlsx
1,31,3,2025-06-07,7500462417826,3,49.72,sellout-heb.xlsx
1,31,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,31,8,2025-06-07,7500462860042,2,36.85,sellout-heb.xlsx
1,32,5,2025-06-07,7500462860004,3,86.11,sellout-heb.xlsx
1,32,11,2025-06-07,7503028921010,1,28.7,sellout-heb.xlsx
1,33,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,33,8,2025-06-07,7500462860042,1,18.43,sellout-heb.xlsx
1,33,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,34,2,2025-06-07,7500462417819,1,16.57,sellout-heb.xlsx
1,34,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,34,9,2025-06-07,7500462860066,1,18.43,sellout-heb.xlsx
1,34,10,2025-06-07,7503028921003,2,72.04,sellout-heb.xlsx
1,34,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,35,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,35,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,35,11,2025-06-07,7503028921010,2,57.41,sellout-heb.xlsx
1,36,2,2025-06-07,7500462417819,1,16.57,sellout-heb.xlsx
1,36,5,2025-06-07,7500462860004,2,57.41,sellout-heb.xlsx
1,36,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,37,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,37,8,2025-06-07,7500462860042,2,36.85,sellout-heb.xlsx
1,37,11,2025-06-07,7503028921010,1,28.7,sellout-heb.xlsx
1,38,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,39,2,2025-06-07,7500462417819,2,33.15,sellout-heb.xlsx
1,39,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,39,4,2025-06-07,7500462417833,2,33.15,sellout-heb.xlsx
1,39,9,2025-06-07,7500462860066,1,18.43,sellout-heb.xlsx
1,39,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,39,11,2025-06-07,7503028921010,1,36.02,sellout-heb.xlsx
1,41,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,41,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,42,4,2025-06-07,7500462417833,2,33.15,sellout-heb.xlsx
1,42,8,2025-06-07,7500462860042,2,36.85,sellout-heb.xlsx
1,42,9,2025-06-07,7500462860066,2,36.85,sellout-heb.xlsx
1,42,11,2025-06-07,7503028921010,2,57.41,sellout-heb.xlsx
1,42,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,43,2,2025-06-07,7500462417819,3,49.72,sellout-heb.xlsx
1,43,4,2025-06-07,7500462417833,4,66.3,sellout-heb.xlsx
1,43,5,2025-06-07,7500462860004,4,144.07,sellout-heb.xlsx
1,43,8,2025-06-07,7500462860042,2,36.85,sellout-heb.xlsx
1,44,5,2025-06-07,7500462860004,2,57.41,sellout-heb.xlsx
1,44,11,2025-06-07,7503028921010,1,28.7,sellout-heb.xlsx
1,45,4,2025-06-07,7500462417833,2,33.15,sellout-heb.xlsx
1,45,5,2025-06-07,7500462860004,2,57.41,sellout-heb.xlsx
1,45,8,2025-06-07,7500462860042,1,18.43,sellout-heb.xlsx
1,45,11,2025-06-07,7503028921010,1,28.7,sellout-heb.xlsx
1,46,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,46,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,46,11,2025-06-07,7503028921010,1,28.7,sellout-heb.xlsx
1,47,3,2025-06-07,7500462417826,2,33.15,sellout-heb.xlsx
1,47,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,47,11,2025-06-07,7503028921010,1,28.7,sellout-heb.xlsx
1,48,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,48,5,2025-06-07,7500462860004,4,114.81,sellout-heb.xlsx
1,48,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,49,4,2025-06-07,7500462417833,1,16.57,sellout-heb.xlsx
1,49,5,2025-06-07,7500462860004,2,57.41,sellout-heb.xlsx
1,49,8,2025-06-07,7500462860042,2,36.85,sellout-heb.xlsx
1,49,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,50,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,50,13,2025-06-07,7503028921317,3,149.7,sellout-heb.xlsx
1,51,2,2025-06-07,7500462417819,2,33.15,sellout-heb.xlsx
1,51,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,51,8,2025-06-07,7500462860042,4,73.7,sellout-heb.xlsx
1,51,11,2025-06-07,7503028921010,2,72.04,sellout-heb.xlsx
1,52,10,2025-06-07,7503028921003,2,72.04,sellout-heb.xlsx
1,52,11,2025-06-07,7503028921010,1,36.02,sellout-heb.xlsx
1,52,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,53,2,2025-06-07,7500462417819,2,33.15,sellout-heb.xlsx
1,53,3,2025-06-07,7500462417826,3,49.72,sellout-heb.xlsx
1,53,8,2025-06-07,7500462860042,2,36.85,sellout-heb.xlsx
1,53,10,2025-06-07,7503028921003,1,36.02,sellout-heb.xlsx
1,54,2,2025-06-07,7500462417819,2,33.15,sellout-heb.xlsx
1,54,3,2025-06-07,7500462417826,3,49.72,sellout-heb.xlsx
1,54,8,2025-06-07,7500462860042,6,110.56,sellout-heb.xlsx
1,55,2,2025-06-07,7500462417819,1,16.57,sellout-heb.xlsx
1,55,9,2025-06-07,7500462860066,1,18.43,sellout-heb.xlsx
1,57,2,2025-06-07,7500462417819,1,16.57,sellout-heb.xlsx
1,57,13,2025-06-07,7503028921317,1,49.9,sellout-heb.xlsx
1,58,2,2025-06-07,7500462417819,2,33.15,sellout-heb.xlsx
1,58,3,2025-06-07,7500462417826,3,49.72,sellout-heb.xlsx
1,58,4,2025-06-07,7500462417833,4,66.3,sellout-heb.xlsx
1,58,5,2025-06-07,7500462860004,2,72.04,sellout-heb.xlsx
1,58,8,2025-06-07,7500462860042,4,73.7,sellout-heb.xlsx
1,58,9,2025-06-07,7500462860066,1,18.43,sellout-heb.xlsx
1,58,10,2025-06-07,7503028921003,2,72.04,sellout-heb.xlsx
1,58,11,2025-06-07,7503028921010,3,108.06,sellout-heb.xlsx
1,58,13,2025-06-07,7503028921317,2,92.9,sellout-heb.xlsx
1,62,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,62,8,2025-06-07,7500462860042,3,55.28,sellout-heb.xlsx
1,62,9,2025-06-07,7500462860066,1,18.43,sellout-heb.xlsx
1,63,3,2025-06-07,7500462417826,1,16.57,sellout-heb.xlsx
1,63,5,2025-06-07,7500462860004,1,28.7,sellout-heb.xlsx
1,63,11,2025-06-07,7503028921010,2,57.41,sellout-heb.xlsx
1,4,2,2025-06-08,7500462417819,1,16.57,sellout-heb.xlsx
1,4,10,2025-06-08,7503028921003,2,72.04,sellout-heb.xlsx
1,5,11,2025-06-08,7503028921010,2,72.04,sellout-heb.xlsx
1,5,13,2025-06-08,7503028921317,1,49.9,sellout-heb.xlsx
1,6,8,2025-06-08,7500462860042,1,18.43,sellout-heb.xlsx
1,6,10,2025-06-08,7503028921003,1,36.02,sellout-heb.xlsx
1,6,11,2025-06-08,7503028921010,1,36.02,sellout-heb.xlsx
1,7,8,2025-06-08,7500462860042,1,18.43,sellout-heb.xlsx
1,8,5,2025-06-08,7500462860004,2,72.04,sellout-heb.xlsx
1,8,8,2025-06-08,7500462860042,4,73.7,sellout-heb.xlsx
1,8,11,2025-06-08,7503028921010,1,36.02,sellout-heb.xlsx
1,8,13,2025-06-08,7503028921317,2,99.8,sellout-heb.xlsx
1,9,2,2025-06-08,7500462417819,2,33.15,sellout-heb.xlsx
1,9,3,2025-06-08,7500462417826,4,66.3,sellout-heb.xlsx
1,9,4,2025-06-08,7500462417833,6,99.44,sellout-heb.xlsx
1,9,5,2025-06-08,7500462860004,2,57.41,sellout-heb.xlsx
1,9,8,2025-06-08,7500462860042,11,202.69,sellout-heb.xlsx
1,9,10,2025-06-08,7503028921003,1,36.02,sellout-heb.xlsx
1,9,11,2025-06-08,7503028921010,1,28.7,sellout-heb.xlsx
1,9,13,2025-06-08,7503028921317,3,149.7,sellout-heb.xlsx
1,10,3,2025-06-08,7500462417826,1,14.87,sellout-heb.xlsx
1,10,5,2025-06-08,7500462860004,2,57.41,sellout-heb.xlsx
1,10,8,2025-06-08,7500462860042,3,55.28,sellout-heb.xlsx
1,10,9,2025-06-08,7500462860066,4,73.7,sellout-heb.xlsx
1,10,11,2025-06-08,7503028921010,2,57.41,sellout-heb.xlsx
1,11,4,2025-06-08,7500462417833,2,33.15,sellout-heb.xlsx
1,11,11,2025-06-08,7503028921010,1,28.7,sellout-heb.xlsx
1,12,2,2025-06-08,7500462417819,2,33.15,sellout-heb.xlsx
1,12,3,2025-06-08,7500462417826,1,16.57,sellout-heb.xlsx
1,12,4,2025-06-08,7500462417833,2,33.15,sellout-heb.xlsx
1,12,5,2025-06-08,7500462860004,2,57.41,sellout-heb.xlsx
1,13,2,2025-06-08,7500462417819,1,16.57,sellout-heb.xlsx
1,13,3,2025-06-08,7500462417826,3,49.72,sellout-heb.xlsx
1,13,4,2025-06-08,7500462417833,1,16.57,sellout-heb.xlsx
1,13,5,2025-06-08,7500462860004,2,57.41,sellout-heb.xlsx
1,13,8,2025-06-08,7500462860042,1,18.43,sellout-heb.xlsx
1,13,10,2025-06-08,7503028921003,2,72.04,sellout-heb.xlsx
1,13,11,2025-06-08,7503028921010,1,28.7,sellout-heb.xlsx
1,15,11,2025-06-08,7503028921010,3,108.06,sellout-heb.xlsx
1,15,13,2025-06-08,7503028921317,2,99.8,sellout-heb.xlsx
1,16,13,2025-06-08,7503028921317,1,49.9,sellout-heb.xlsx
1,17,4,2025-06-08,7500462417833,1,16.57,sellout-heb.xlsx
1,17,5,2025-06-08,7500462860004,2,57.41,sellout-heb.xlsx
1,17,8,2025-06-08,7500462860042,1,18.43,sellout-heb.xlsx
1,17,9,2025-06-08,7500462860066,3,55.28,sellout-heb.xlsx
1,17,10,2025-06-08,7503028921003,1,36.02,sellout-heb.xlsx
1,18,5,2025-06-08,7500462860004,2,57.41,sellout-heb.xlsx
1,19,2,2025-06-08,7500462417819,3,49.72,sellout-heb.xlsx
1,19,3,2025-06-08,7500462417826,10,165.74,sellout-heb.xlsx
1,19,4,2025-06-08,7500462417833,1,16.57,sellout-heb.xlsx
1,19,5,2025-06-08,7500462860004,1,36.02,sellout-heb.xlsx
1,19,11,2025-06-08,7503028921010,2,72.04,sellout-heb.xlsx
1,20,10,2025-06-08,7503028921003,1,36.02,sellout-heb.xlsx
1,21,3,2025-06-08,7500462417826,2,33.15,sellout-heb.xlsx
1,21,4,2025-06-08,7500462417833,1,16.57,sellout-heb.xlsx
1,22,3,2025-06-08,7500462417826,3,49.72,sellout-heb.xlsx
1,22,4,2025-06-08,7500462417833,1,16.57,sellout-heb.xlsx
1,22,5,2025-06-08,7500462860004,2,57.41,sellout-heb.xlsx
1,22,8,2025-06-08,7500462860042,3,55.28,sellout-heb.xlsx
1,22,10,2025-06-08,7503028921003,1,36.02,sellout-heb.xlsx
1,22,11,2025-06-08,7503028921010,2,57.41,sellout-heb.xlsx
1,22,13,2025-06-08,7503028921317,1,49.9,sellout-heb.xlsx
1,23,2,2025-06-08,7500462417819,3,49.72,sellout-heb.xlsx
1,23,5,2025-06-08,7500462860004,1,28.7,sellout-heb.xlsx
1,23,8,2025-06-08,7500462860042,4,73.7,sellout-heb.xlsx
1,23,13,2025-06-08,7503028921317,2,99.8,sellout-heb.xlsx
1,24,3,2025-06-08,7500462417826,11,171.25,sellout-heb.xlsx
1,24,4,2025-06-08,7500462417833,3,49.72,sellout-heb.xlsx
1,24,8,2025-06-08,7500462860042,1,18.43,sellout-heb.xlsx
1,24,9,2025-06-08,7500462860066,1,18.43,sellout-heb.xlsx
1,24,10,2025-06-08,7503028921003,1,36.02,sellout-heb.xlsx
1,24,11,2025-06-08,7503028921010,1,36.02,sellout-heb.xlsx
1,24,13,2025-06-08,7503028921317,2,99.8,sellout-heb.xlsx
1,25,2,2025-06-08,7500462417819,1,16.57,sellout-heb.xlsx
1,25,3,2025-06-08,7500462417826,3,49.72,sellout-heb.xlsx
1,25,4,2025-06-08,7500462417833,8,132.59,sellout-heb.xlsx
1,25,5,2025-06-08,7500462860004,4,114.81,sellout-heb.xlsx
1,25,8,2025-06-08,7500462860042,10,184.26,sellout-heb.xlsx
1,25,9,2025-06-08,7500462860066,1,18.43,sellout-heb.xlsx
1,25,10,2025-06-08,7503028921003,2,72.04,sellout-heb.xlsx
1,25,11,2025-06-08,7503028921010,2,57.41,sellout-heb.xlsx
1,26,2,2025-06-08,7500462417819,4,66.3,sellout-heb.xlsx
1,26,3,2025-06-08,7500462417826,5,82.87,sellout-heb.xlsx
1,26,4,2025-06-08,7500462417833,2,33.15,sellout-heb.xlsx
1,26,5,2025-06-08,7500462860004,5,143.52,sellout-heb.xlsx
1,26,8,2025-06-08,7500462860042,1,18.43,sellout-heb.xlsx
1,26,9,2025-06-08,7500462860066,2,36.85,sellout-heb.xlsx
1,26,10,2025-06-08,7503028921003,1,36.02,sellout-heb.xlsx
1,26,11,2025-06-08,7503028921010,1,28.7,sellout-heb.xlsx
1,27,5,2025-06-08,7500462860004,1,28.7,sellout-heb.xlsx
1,27,8,2025-06-08,7500462860042,1,18.43,sellout-heb.xlsx
1,27,9,2025-06-08,7500462860066,1,18.43,sellout-heb.xlsx
1,27,10,2025-06-08,7503028921003,3,108.06,sellout-heb.xlsx
1,27,11,2025-06-08,7503028921010,1,28.7,sellout-heb.xlsx
1,27,13,2025-06-08,7503028921317,1,49.9,sellout-heb.xlsx
1,28,2,2025-06-08,7500462417819,2,33.15,sellout-heb.xlsx
1,28,3,2025-06-08,7500462417826,1,16.57,sellout-heb.xlsx
1,28,4,2025-06-08,7500462417833,1,16.57,sellout-heb.xlsx
1,28,8,2025-06-08,7500462860042,3,55.28,sellout-heb.xlsx
1,28,9,2025-06-08,7500462860066,3,55.28,sellout-heb.xlsx
1,28,11,2025-06-08,7503028921010,1,36.02,sellout-heb.xlsx
1,29,2,2025-06-08,7500462417819,1,16.57,sellout-heb.xlsx
1,29,4,2025-06-08,7500462417833,4,66.3,sellout-heb.xlsx
1,29,10,2025-06-08,7503028921003,2,72.04,sellout-heb.xlsx
1,29,13,2025-06-08,7503028921317,2,99.8,sellout-heb.xlsx
1,30,4,2025-06-08,7500462417833,1,16.57,sellout-heb.xlsx
1,30,8,2025-06-08,7500462860042,5,92.13,sellout-heb.xlsx
1,30,11,2025-06-08,7503028921010,1,28.7,sellout-heb.xlsx
1,31,2,2025-06-08,7500462417819,1,16.57,sellout-heb.xlsx
1,31,3,2025-06-08,7500462417826,2,33.15,sellout-heb.xlsx
1,31,8,2025-06-08,7500462860042,2,36.85,sellout-heb.xlsx
1,31,9,2025-06-08,7500462860066,3,55.28,sellout-heb.xlsx
1,32,2,2025-06-08,7500462417819,1,16.57,sellout-heb.xlsx
1,32,3,2025-06-08,7500462417826,3,49.72,sellout-heb.xlsx
1,32,4,2025-06-08,7500462417833,4,66.3,sellout-heb.xlsx
1,32,5,2025-06-08,7500462860004,1,28.7,sellout-heb.xlsx
1,32,9,2025-06-08,7500462860066,4,73.7,sellout-heb.xlsx
1,32,11,2025-06-08,7503028921010,1,28.7,sellout-heb.xlsx
1,32,13,2025-06-08,7503028921317,4,199.6,sellout-heb.xlsx
1,33,2,2025-06-08,7500462417819,4,66.3,sellout-heb.xlsx
1,33,8,2025-06-08,7500462860042,3,55.28,sellout-heb.xlsx
1,33,9,2025-06-08,7500462860066,2,36.85,sellout-heb.xlsx
1,33,13,2025-06-08,7503028921317,1,49.9,sellout-heb.xlsx
1,34,2,2025-06-08,7500462417819,4,66.3,sellout-heb.xlsx
1,34,5,2025-06-08,7500462860004,1,28.7,sellout-heb.xlsx
1,34,9,2025-06-08,7500462860066,24,442.22,sellout-heb.xlsx
1,35,2,2025-06-08,7500462417819,2,33.15,sellout-heb.xlsx
